theta1_deg,theta2_deg,m00_id1_mcp_delta_mm,m01_id2_mcp_delta_mm,m02_id3_mcp_routing_delta_mm,m03_id4_mcp_routing_delta_mm,m00_id1_invalid_mask,m01_id2_invalid_mask,m02_id3_invalid_mask,m03_id4_invalid_mask
14.2,25.6,-4.619050,-0.822939,-2.483582,1.422948,0,0,0,0
14.2,25.8,-4.639265,-0.843425,-2.496300,1.435667,0,0,0,0
14.2,26.0,-4.659480,-0.863911,-2.509065,1.448426,0,0,0,0
14.2,26.2,-4.679694,-0.884397,-2.521888,1.461239,0,0,0,0
14.2,26.4,-4.699908,-0.904883,-2.534770,1.474109,0,0,0,0
14.2,26.6,-4.720121,-0.925369,-2.547712,1.487036,0,0,0,0
14.2,26.8,-4.740333,-0.945855,-2.560713,1.500019,0,0,0,0
14.2,27.0,-4.760545,-0.966340,-2.573774,1.513059,0,0,0,0
14.2,27.2,-4.780756,-0.986825,-2.586894,1.526155,0,0,0,0
14.2,27.4,-4.800967,-1.007310,-2.600073,1.539308,0,0,0,0
14.2,27.6,-4.821177,-1.027795,-2.613312,1.552517,0,0,0,0
14.2,27.8,-4.841385,-1.048280,-2.626610,1.565783,0,0,0,0
14.2,28.0,-4.861594,-1.068765,-2.639967,1.579105,0,0,0,0
14.2,28.2,-4.881802,-1.089249,-2.653383,1.592483,0,0,0,0
14.2,28.4,-4.902009,-1.109733,-2.666858,1.605918,0,0,0,0
14.2,28.6,-4.922216,-1.130217,-2.680392,1.619408,0,0,0,0
14.2,28.8,-4.942422,-1.150701,-2.693984,1.632955,0,0,0,0
14.2,29.0,-4.962627,-1.171185,-2.707636,1.646558,0,0,0,0
14.2,29.2,-4.982832,-1.191669,-2.721346,1.660216,0,0,0,0
14.2,29.4,-5.003036,-1.212152,-2.735116,1.673931,0,0,0,0
14.2,29.6,-5.023239,-1.232636,-2.748943,1.687702,0,0,0,0
14.2,29.8,-5.043442,-1.253119,-2.762829,1.701528,0,0,0,0
14.2,30.0,-5.063644,-1.273602,-2.776774,1.715410,0,0,0,0
14.2,30.2,-5.083845,-1.294085,-2.790777,1.729348,0,0,0,0
14.2,30.4,-5.104046,-1.314567,-2.804839,1.743342,0,0,0,0
14.2,30.6,-5.124246,-1.335050,-2.818959,1.757391,0,0,0,0
14.2,30.8,-5.144445,-1.355532,-2.833137,1.771496,0,0,0,0
14.2,31.0,-5.164644,-1.376014,-2.847373,1.785656,0,0,0,0
14.2,31.2,-5.184842,-1.396496,-2.861667,1.799871,0,0,0,0
14.2,31.4,-5.205040,-1.416978,-2.876020,1.814142,0,0,0,0
14.2,31.6,-5.225236,-1.437460,-2.890430,1.828468,0,0,0,0
14.2,31.8,-5.245432,-1.457941,-2.904898,1.842850,0,0,0,0
14.2,32.0,-5.265627,-1.478422,-2.919424,1.857287,0,0,0,0
14.2,32.2,-5.285822,-1.498904,-2.934008,1.871778,0,0,0,0
14.2,32.4,-5.306016,-1.519385,-2.948650,1.886325,0,0,0,0
14.2,32.6,-5.326210,-1.539865,-2.963349,1.900927,0,0,0,0
14.2,32.8,-5.346402,-1.560346,-2.978106,1.915584,0,0,0,0
14.2,33.0,-5.366594,-1.580827,-2.992920,1.930296,0,0,0,0
14.2,33.2,-5.386786,-1.601307,-3.007792,1.945062,0,0,0,0
14.2,33.4,-5.406976,-1.621787,-3.022721,1.959883,0,0,0,0
14.2,33.6,-5.427166,-1.642267,-3.037707,1.974759,0,0,0,0
14.2,33.8,-5.447355,-1.662747,-3.052751,1.989690,0,0,0,0
14.2,34.0,-5.467544,-1.683226,-3.067851,2.004675,0,0,0,0
14.2,34.2,-5.487731,-1.703706,-3.083009,2.019716,0,0,0,0
14.2,34.4,-5.507918,-1.724185,-3.098224,2.034810,0,0,0,0
14.2,34.6,-5.528105,-1.744664,-3.113496,2.049960,0,0,0,0
14.2,34.8,-5.548290,-1.765143,-3.128824,2.065164,0,0,0,0
14.2,35.0,-5.568475,-1.785622,-3.144210,2.080422,0,0,0,0
14.2,35.2,-5.588660,-1.806101,-3.159652,2.095735,0,0,0,0
14.2,35.4,-5.608843,-1.826579,-3.175151,2.111103,0,0,0,0
14.2,35.6,-5.629026,-1.847057,-3.190706,2.126525,0,0,0,0
14.2,35.8,-5.649208,-1.867535,-3.206319,2.142001,0,0,0,0
14.2,36.0,-5.669390,-1.888013,-3.221988,2.157531,0,0,0,0
14.2,36.2,-5.689570,-1.908491,-3.237713,2.173115,0,0,0,0
14.2,36.4,-5.709751,-1.928969,-3.253495,2.188754,0,0,0,0
14.2,36.6,-5.729930,-1.949446,-3.269334,2.204446,0,0,0,0
14.2,36.8,-5.750108,-1.969923,-3.285229,2.220193,0,0,0,0
14.2,37.0,-5.770286,-1.990400,-3.301180,2.235993,0,0,0,0
14.2,37.2,-5.790463,-2.010877,-3.317187,2.251847,0,0,0,0
14.2,37.4,-5.810640,-2.031354,-3.333251,2.267755,0,0,0,0
14.2,37.6,-5.830815,-2.051830,-3.349370,2.283717,0,0,0,0
14.2,37.8,-5.850990,-2.072306,-3.365545,2.299732,0,0,0,0
14.2,38.0,-5.871164,-2.092782,-3.381777,2.315800,0,0,0,0
14.2,38.2,-5.891338,-2.113258,-3.398063,2.331923,0,0,0,0
14.2,38.4,-5.911511,-2.133734,-3.414406,2.348098,0,0,0,0
14.2,38.6,-5.931683,-2.154210,-3.430804,2.364327,0,0,0,0
14.2,38.8,-5.951854,-2.174685,-3.447258,2.380609,0,0,0,0
14.2,39.0,-5.972024,-2.195160,-3.463768,2.396945,0,0,0,0
14.2,39.2,-5.992195,-2.215636,-3.480333,2.413333,0,0,0,0
14.2,39.4,-6.012363,-2.236110,-3.496953,2.429775,0,0,0,0
14.2,39.6,-6.032532,-2.256585,-3.513628,2.446269,0,0,0,0
14.2,39.8,-6.052700,-2.277060,-3.530359,2.462816,0,0,0,0
14.2,40.0,-6.072866,-2.297534,-3.547144,2.479417,0,0,0,0
14.2,40.2,-6.093032,-2.318008,-3.563985,2.496070,0,0,0,0
14.2,40.4,-6.113198,-2.338482,-3.580880,2.512775,0,0,0,0
14.2,40.6,-6.133362,-2.358956,-3.597830,2.529534,0,0,0,0
14.2,40.8,-6.153526,-2.379429,-3.614835,2.546345,0,0,0,0
14.2,41.0,-6.173689,-2.399903,-3.631895,2.563208,0,0,0,0
14.2,41.2,-6.193851,-2.420376,-3.649009,2.580124,0,0,0,0
14.2,41.4,-6.214013,-2.440849,-3.666178,2.597092,0,0,0,0
14.2,41.6,-6.234173,-2.461322,-3.683401,2.614112,0,0,0,0
14.2,41.8,-6.254333,-2.481794,-3.700679,2.631185,0,0,0,0
14.2,42.0,-6.274493,-2.502267,-3.718010,2.648309,0,0,0,0
14.2,42.2,-6.294651,-2.522739,-3.735396,2.665486,0,0,0,0
14.2,42.4,-6.314809,-2.543211,-3.752836,2.682714,0,0,0,0
14.2,42.6,-6.334966,-2.563683,-3.770330,2.699995,0,0,0,0
14.2,42.8,-6.355122,-2.584155,-3.787878,2.717327,0,0,0,0
14.2,43.0,-6.375277,-2.604626,-3.805479,2.734711,0,0,0,0
14.2,43.2,-6.395432,-2.625098,-3.823135,2.752147,0,0,0,0
14.2,43.4,-6.415586,-2.645569,-3.840844,2.769634,0,0,0,0
14.2,43.6,-6.435739,-2.666040,-3.858606,2.787173,0,0,0,0
14.2,43.8,-6.455891,-2.686511,-3.876422,2.804764,0,0,0,0
14.2,44.0,-6.476042,-2.706981,-3.894291,2.822405,0,0,0,0
14.2,44.2,-6.496192,-2.727452,-3.912214,2.840098,0,0,0,0
14.2,44.4,-6.516343,-2.747922,-3.930190,2.857842,0,0,0,0
14.2,44.6,-6.536491,-2.768392,-3.948219,2.875637,0,0,0,0
14.2,44.8,-6.556640,-2.788862,-3.966300,2.893483,0,0,0,0
14.2,45.0,-6.576787,-2.809331,-3.984435,2.911381,0,0,0,0
14.2,45.2,-6.596934,-2.829801,-4.002623,2.929328,0,0,0,0
14.2,45.4,-6.617080,-2.850270,-4.020864,2.947327,0,0,0,0
14.2,45.6,-6.637225,-2.870739,-4.039156,2.965377,0,0,0,0
14.2,45.8,-6.657369,-2.891207,-4.057502,2.983477,0,0,0,0
14.2,46.0,-6.677512,-2.911676,-4.075900,3.001628,0,0,0,0
14.2,46.2,-6.697655,-2.932145,-4.094350,3.019829,0,0,0,0
14.2,46.4,-6.717796,-2.952613,-4.112853,3.038081,0,0,0,0
14.2,46.6,-6.737937,-2.973081,-4.131408,3.056383,0,0,0,0
14.2,46.8,-6.758078,-2.993549,-4.150015,3.074735,0,0,0,0
14.2,47.0,-6.778217,-3.014016,-4.168674,3.093137,0,0,0,0
14.2,47.2,-6.798356,-3.034484,-4.187385,3.111589,0,0,0,0
14.2,47.4,-6.818493,-3.054951,-4.206147,3.130092,0,0,0,0
14.2,47.6,-6.838630,-3.075418,-4.224961,3.148644,0,0,0,0
14.2,47.8,-6.858766,-3.095885,-4.243827,3.167246,0,0,0,0
14.2,48.0,-6.878901,-3.116352,-4.262745,3.185898,0,0,0,0
14.2,48.2,-6.899035,-3.136818,-4.281713,3.204600,0,0,0,0
14.2,48.4,-6.919169,-3.157284,-4.300734,3.223351,0,0,0,0
14.2,48.6,-6.939301,-3.177750,-4.319805,3.242151,0,0,0,0
14.2,48.8,-6.959433,-3.198216,-4.338928,3.261001,0,0,0,0
14.2,49.0,-6.979564,-3.218682,-4.358101,3.279900,0,0,0,0
14.2,49.2,-6.999694,-3.239147,-4.377326,3.298849,0,0,0,0
14.2,49.4,-7.019824,-3.259612,-4.396601,3.317847,0,0,0,0
14.2,49.6,-7.039952,-3.280077,-4.415927,3.336893,0,0,0,0
14.2,49.8,-7.060080,-3.300542,-4.435304,3.355989,0,0,0,0
14.2,50.0,-7.080206,-3.321007,-4.454731,3.375133,0,0,0,0
14.2,50.2,-7.100332,-3.341471,-4.474208,3.394327,0,0,0,0
14.2,50.4,-7.120457,-3.361935,-4.493736,3.413569,0,0,0,0
14.2,50.6,-7.140581,-3.382399,-4.513314,3.432859,0,0,0,0
14.2,50.8,-7.160705,-3.402863,-4.532943,3.452199,0,0,0,0
14.2,51.0,-7.180827,-3.423327,-4.552621,3.471586,0,0,0,0
14.2,51.2,-7.200948,-3.443790,-4.572349,3.491022,0,0,0,0
14.2,51.4,-7.221069,-3.464253,-4.592127,3.510507,0,0,0,0
14.2,51.6,-7.241189,-3.484716,-4.611955,3.530040,0,0,0,0
14.2,51.8,-7.261308,-3.505179,-4.631832,3.549621,0,0,0,0
14.2,52.0,-7.281425,-3.525641,-4.651759,3.569251,0,0,0,0
14.2,52.2,-7.301543,-3.546104,-4.671735,3.588928,0,0,0,0
14.2,52.4,-7.321659,-3.566566,-4.691761,3.608654,0,0,0,0
14.2,52.6,-7.341774,-3.587028,-4.711835,3.628428,0,0,0,0
14.2,52.8,-7.361889,-3.607490,-4.731959,3.648249,0,0,0,0
14.2,53.0,-7.382002,-3.627951,-4.752132,3.668118,0,0,0,0
14.2,53.2,-7.402115,-3.648412,-4.772354,3.688035,0,0,0,0
14.2,53.4,-7.422227,-3.668873,-4.792624,3.707999,0,0,0,0
14.2,53.6,-7.442338,-3.689334,-4.812943,3.728011,0,0,0,0
14.2,53.8,-7.462448,-3.709795,-4.833310,3.748070,0,0,0,0
14.2,54.0,-7.482557,-3.730255,-4.853726,3.768176,0,0,0,0
14.2,54.2,-7.502665,-3.750715,-4.874190,3.788330,0,0,0,0
14.2,54.4,-7.522772,-3.771175,-4.894703,3.808531,0,0,0,0
14.2,54.6,-7.542879,-3.791635,-4.915264,3.828778,0,0,0,0
14.2,54.8,-7.562984,-3.812094,-4.935872,3.849073,0,0,0,0
14.2,55.0,-7.583089,-3.832554,-4.956529,3.869414,0,0,0,0
14.2,55.2,-7.603192,-3.853013,-4.977233,3.889802,0,0,0,0
14.2,55.4,-7.623295,-3.873472,-4.997985,3.910236,0,0,0,0
14.2,55.6,-7.643397,-3.893930,-5.018785,3.930717,0,0,0,0
14.2,55.8,-7.663497,-3.914389,-5.039631,3.951245,0,0,0,0
14.2,56.0,-7.683598,-3.934847,-5.060526,3.971819,0,0,0,0
14.2,56.2,-7.703696,-3.955305,-5.081468,3.992439,0,0,0,0
14.2,56.4,-7.723794,-3.975763,-5.102458,4.013104,0,0,0,0
14.2,56.6,-7.743892,-3.996220,-5.123494,4.033816,0,0,0,0
14.2,56.8,-7.763988,-4.016678,-5.144578,4.054574,0,0,0,0
14.2,57.0,-7.784083,-4.037135,-5.165708,4.075378,0,0,0,0
14.2,57.2,-7.804177,-4.057591,-5.186885,4.096228,0,0,0,0
14.2,57.4,-7.824271,-4.078048,-5.208108,4.117122,0,0,0,0
14.2,57.6,-7.844363,-4.098505,-5.229379,4.138063,0,0,0,0
14.2,57.8,-7.864454,-4.118961,-5.250696,4.159049,0,0,0,0
14.2,58.0,-7.884545,-4.139417,-5.272058,4.180080,0,0,0,0
14.2,58.2,-7.904634,-4.159873,-5.293468,4.201156,0,0,0,0
14.2,58.4,-7.924723,-4.180328,-5.314923,4.222277,0,0,0,0
14.2,58.6,-7.944810,-4.200783,-5.336424,4.243443,0,0,0,0
14.2,58.8,-7.964897,-4.221239,-5.357971,4.264655,0,0,0,0
14.2,59.0,-7.984982,-4.241693,-5.379564,4.285911,0,0,0,0
14.2,59.2,-8.005067,-4.262148,-5.401202,4.307211,0,0,0,0
14.2,59.4,-8.025151,-4.282602,-5.422886,4.328557,0,0,0,0
14.2,59.6,-8.045234,-4.303056,-5.444615,4.349946,0,0,0,0
14.2,59.8,-8.065315,-4.323510,-5.466389,4.371380,0,0,0,0
14.2,60.0,-8.085396,-4.343964,-5.488209,4.392858,0,0,0,0
14.2,60.2,-8.105476,-4.364418,-5.510073,4.414380,0,0,0,0
14.2,60.4,-8.125555,-4.384871,-5.531982,4.435946,0,0,0,0
14.2,60.6,-8.145633,-4.405324,-5.553936,4.457556,0,0,0,0
14.2,60.8,-8.165709,-4.425776,-5.575935,4.479210,0,0,0,0
14.2,61.0,-8.185785,-4.446229,-5.597978,4.500908,0,0,0,0
14.2,61.2,-8.205860,-4.466681,-5.620065,4.522649,0,0,0,0
14.2,61.4,-8.225934,-4.487134,-5.642197,4.544434,0,0,0,0
14.2,61.6,-8.246006,-4.507585,-5.664372,4.566261,0,0,0,0
14.2,61.8,-8.266078,-4.528037,-5.686592,4.588133,0,0,0,0
14.2,62.0,-8.286149,-4.548488,-5.708855,4.610047,0,0,0,0
14.2,62.2,-8.306219,-4.568939,-5.731162,4.632004,0,0,0,0
14.2,62.4,-8.326287,-4.589390,-5.753513,4.654005,0,0,0,0
14.2,62.6,-8.346355,-4.609840,-5.775907,4.676047,0,0,0,0
14.2,62.8,-8.366422,-4.630291,-5.798344,4.698133,0,0,0,0
14.2,63.0,-8.386488,-4.650741,-5.820825,4.720262,0,0,0,0
14.2,63.2,-8.406552,-4.671191,-5.843348,4.742433,0,0,0,0
14.2,63.4,-8.426616,-4.691641,-5.865915,4.764650,0,0,0,0
14.2,63.6,-8.446678,-4.712090,-5.888524,4.786912,0,0,0,0
14.2,63.8,-8.466740,-4.732539,-5.911176,4.809220,0,0,0,0
14.2,64.0,-8.486800,-4.752988,-5.933870,4.831572,0,0,0,0
14.2,64.2,-8.506860,-4.773437,-5.956607,4.853969,0,0,0,0
14.2,64.4,-8.526918,-4.793885,-5.979386,4.876410,0,0,0,0
14.2,64.6,-8.546975,-4.814333,-6.002207,4.898897,0,0,0,0
14.2,64.8,-8.567032,-4.834781,-6.025070,4.921427,0,0,0,0
14.2,65.0,-8.587087,-4.855229,-6.047975,4.944002,0,0,0,0
14.2,65.2,-8.607141,-4.875677,-6.070921,4.966620,0,0,0,0
14.2,65.4,-8.627194,-4.896124,-6.093910,4.989283,0,0,0,0
14.2,65.6,-8.647246,-4.916571,-6.116939,5.011989,0,0,0,0
14.2,65.8,-8.667297,-4.937017,-6.140010,5.034739,0,0,0,0
14.2,66.0,-8.687347,-4.957464,-6.163122,5.057532,0,0,0,0
14.2,66.2,-8.707397,-4.977910,-6.186275,5.080369,0,0,0,0
14.2,66.4,-8.727444,-4.998356,-6.209469,5.103248,0,0,0,0
14.2,66.6,-8.747491,-5.018802,-6.232703,5.126171,0,0,0,0
14.2,66.8,-8.767536,-5.039247,-6.255979,5.149136,0,0,0,0
14.2,67.0,-8.787580,-5.059692,-6.279294,5.172144,0,0,0,0
14.2,67.2,-8.807624,-5.080137,-6.302650,5.195195,0,0,0,0
14.2,67.4,-8.827666,-5.100582,-6.326046,5.218288,0,0,0,0
14.2,67.6,-8.847708,-5.121027,-6.349482,5.241424,0,0,0,0
14.2,67.8,-8.867747,-5.141470,-6.372958,5.264602,0,0,0,0
14.2,68.0,-8.887787,-5.161914,-6.396473,5.287821,0,0,0,0
14.2,68.2,-8.907825,-5.182358,-6.420028,5.311083,0,0,0,0
14.2,68.4,-8.927861,-5.202802,-6.443623,5.334386,0,0,0,0
14.2,68.6,-8.947897,-5.223245,-6.467257,5.357730,0,0,0,0
14.2,68.8,-8.967932,-5.243688,-6.490930,5.381116,0,0,0,0
14.2,69.0,-8.987965,-5.264130,-6.514641,5.404543,0,0,0,0
14.2,69.2,-9.007998,-5.284573,-6.538392,5.428011,0,0,0,0
14.2,69.4,-9.028028,-5.305015,-6.562181,5.451520,0,0,0,0
14.2,69.6,-9.048059,-5.325457,-6.586010,5.475070,0,0,0,0
14.2,69.8,-9.068088,-5.345898,-6.609876,5.498660,0,0,0,0
14.2,70.0,-9.088116,-5.366340,-6.633780,5.522290,0,0,0,0
14.2,70.2,-9.108142,-5.386781,-6.657723,5.545961,0,0,0,0
14.2,70.4,-9.128167,-5.407228,-6.681704,5.569672,0,0,0,0
14.2,70.6,-9.148191,-5.427723,-6.705722,5.593422,0,0,0,0
14.2,70.8,-9.168215,-5.448271,-6.729778,5.617213,0,0,0,0
14.2,71.0,-9.188237,-5.468872,-6.753871,5.641043,0,0,0,0
14.2,71.2,-9.208258,-5.489525,-6.778002,5.664913,0,0,0,0
14.2,71.4,-9.228278,-5.510232,-6.802169,5.688821,0,0,0,0
14.2,71.6,-9.248297,-5.530992,-6.826374,5.712769,0,0,0,0
14.2,71.8,-9.268313,-5.551804,-6.850616,5.736756,0,0,0,0
14.2,72.0,-9.288330,-5.572668,-6.874894,5.760781,0,0,0,0
14.2,72.2,-9.308345,-5.593585,-6.899209,5.784845,0,0,0,0
14.2,72.4,-9.328359,-5.614554,-6.923560,5.808948,0,0,0,0
14.2,72.6,-9.348372,-5.635575,-6.947948,5.833089,0,0,0,0
14.2,72.8,-9.368383,-5.656649,-6.972371,5.857268,0,0,0,0
14.2,73.0,-9.388393,-5.677774,-6.996830,5.881485,0,0,0,0
14.2,73.2,-9.408402,-5.698951,-7.021326,5.905739,0,0,0,0
14.2,73.4,-9.428411,-5.720180,-7.045856,5.930031,0,0,0,0
14.2,73.6,-9.448418,-5.741460,-7.070422,5.954361,0,0,0,0
14.2,73.8,-9.468423,-5.762791,-7.095023,5.978728,0,0,0,0
14.2,74.0,-9.488446,-5.784174,-7.119659,6.003132,0,0,0,0
14.2,74.2,-9.508515,-5.805608,-7.144331,6.027573,0,0,0,0
14.2,74.4,-9.528632,-5.827094,-7.169036,6.052050,0,0,0,0
14.2,74.6,-9.548797,-5.848629,-7.193777,6.076564,0,0,0,0
14.2,74.8,-9.569007,-5.870216,-7.218552,6.101114,0,0,0,0
14.2,75.0,-9.589265,-5.891854,-7.243361,6.125701,0,0,0,0
14.2,75.2,-9.609569,-5.913542,-7.268204,6.150324,0,0,0,0
14.2,75.4,-9.629919,-5.935281,-7.293081,6.174982,0,0,0,0
14.2,75.6,-9.650316,-5.957070,-7.317992,6.199677,0,0,0,0
14.2,75.8,-9.670759,-5.978909,-7.342936,6.224406,0,0,0,0
14.2,76.0,-9.691249,-6.000799,-7.367914,6.249171,0,0,0,0
14.2,76.2,-9.711785,-6.022738,-7.392925,6.273971,0,0,0,0
14.2,76.4,-9.732367,-6.044727,-7.417969,6.298806,0,0,0,0
14.2,76.6,-9.752995,-6.066766,-7.443046,6.323676,0,0,0,0
14.2,76.8,-9.773667,-6.088854,-7.468155,6.348580,0,0,0,0
14.2,77.0,-9.794387,-6.110992,-7.493297,6.373519,0,0,0,0
14.2,77.2,-9.815151,-6.133179,-7.518472,6.398492,0,0,0,0
14.2,77.4,-9.835961,-6.155415,-7.543678,6.423499,0,0,0,0
14.2,77.6,-9.856817,-6.177701,-7.568917,6.448540,0,0,0,0
14.2,77.8,-9.877718,-6.200035,-7.594187,6.473614,0,0,0,0
14.2,78.0,-9.898664,-6.222418,-7.619489,6.498722,0,0,0,0
14.2,78.2,-9.919655,-6.244850,-7.644823,6.523863,0,0,0,0
14.2,78.4,-9.940691,-6.267330,-7.670187,6.549037,0,0,0,0
14.2,78.6,-9.961772,-6.289858,-7.695583,6.574244,0,0,0,0
14.2,78.8,-9.982898,-6.312436,-7.721010,6.599484,0,0,0,0
14.2,79.0,-10.004067,-6.335061,-7.746467,6.624757,0,0,0,0
14.2,79.2,-10.025282,-6.357734,-7.771955,6.650062,0,0,0,0
14.2,79.4,-10.046541,-6.380455,-7.797473,6.675399,0,0,0,0
14.2,79.6,-10.067844,-6.403223,-7.823021,6.700768,0,0,0,0
14.2,79.8,-10.089192,-6.426039,-7.848600,6.726168,0,0,0,0
14.2,80.0,-10.110583,-6.448903,-7.874208,6.751600,0,0,0,0
14.2,80.2,-10.132019,-6.471814,-7.899846,6.777064,0,0,0,0
14.2,80.4,-10.153498,-6.494772,-7.925513,6.802558,0,0,0,0
14.2,80.6,-10.175021,-6.517777,-7.951210,6.828084,0,0,0,0
14.2,80.8,-10.196588,-6.540830,-7.976935,6.853641,0,0,0,0
14.2,81.0,-10.218198,-6.563929,-8.002689,6.879227,0,0,0,0
14.2,81.2,-10.239851,-6.587074,-8.028473,6.904845,0,0,0,0
14.2,81.4,-10.261547,-6.610266,-8.054284,6.930492,0,0,0,0
14.2,81.6,-10.283287,-6.633505,-8.080124,6.956170,0,0,0,0
14.2,81.8,-10.305070,-6.656789,-8.105992,6.981877,0,0,0,0
14.2,82.0,-10.326896,-6.680120,-8.131888,7.007613,0,0,0,0
14.2,82.2,-10.348763,-6.703497,-8.157811,7.033380,0,0,0,0
14.2,82.4,-10.370675,-6.726919,-8.183763,7.059175,0,0,0,0
14.2,82.6,-10.392629,-6.750387,-8.209742,7.084999,0,0,0,0
14.2,82.8,-10.414624,-6.773901,-8.235747,7.110852,0,0,0,0
14.2,83.0,-10.436663,-6.797460,-8.261780,7.136733,0,0,0,0
14.2,83.2,-10.458743,-6.821064,-8.287839,7.162643,0,0,0,0
14.2,83.4,-10.480865,-6.844713,-8.313925,7.188581,0,0,0,0
14.2,83.6,-10.503030,-6.868407,-8.340037,7.214547,0,0,0,0
14.2,83.8,-10.525236,-6.892146,-8.366176,7.240540,0,0,0,0
14.2,84.0,-10.547483,-6.915930,-8.392341,7.266561,0,0,0,0
14.2,84.2,-10.569773,-6.939758,-8.418530,7.292609,0,0,0,0
14.2,84.4,-10.592104,-6.963630,-8.444746,7.318684,0,0,0,0
14.2,84.6,-10.614476,-6.987546,-8.470986,7.344786,0,0,0,0
14.2,84.8,-10.636889,-7.011507,-8.497252,7.370915,0,0,0,0
14.2,85.0,-10.659344,-7.035511,-8.523543,7.397070,0,0,0,0
14.2,85.2,-10.681839,-7.059559,-8.549859,7.423251,0,0,0,0
14.2,85.4,-10.704375,-7.083651,-8.576200,7.449459,0,0,0,0
14.2,85.6,-10.726952,-7.107786,-8.602564,7.475691,0,0,0,0
14.2,85.8,-10.749569,-7.131965,-8.628952,7.501950,0,0,0,0
14.2,86.0,-10.772227,-7.156186,-8.655364,7.528234,0,0,0,0
14.2,86.2,-10.794926,-7.180450,-8.681800,7.554543,0,0,0,0
14.2,86.4,-10.817663,-7.204758,-8.708259,7.580876,0,0,0,0
14.2,86.6,-10.840442,-7.229108,-8.734741,7.607234,0,0,0,0
14.2,86.8,-10.863260,-7.253500,-8.761247,7.633617,0,0,0,0
14.2,87.0,-10.886118,-7.277935,-8.787775,7.660024,0,0,0,0
14.2,87.2,-10.909016,-7.302412,-8.814325,7.686455,0,0,0,0
14.2,87.4,-10.931952,-7.326931,-8.840898,7.712910,0,0,0,0
14.2,87.6,-10.954929,-7.351492,-8.867493,7.739388,0,0,0,0
14.2,87.8,-10.977945,-7.376094,-8.894110,7.765889,0,0,0,0
14.2,88.0,-11.001000,-7.400738,-8.920748,7.792413,0,0,0,0
14.2,88.2,-11.024094,-7.425424,-8.947408,7.818961,0,0,0,0
14.2,88.4,-11.047227,-7.450150,-8.974089,7.845531,0,0,0,0
14.2,88.6,-11.070398,-7.474918,-9.000791,7.872122,0,0,0,0
14.2,88.8,-11.093609,-7.499727,-9.027514,7.898736,0,0,0,0
14.2,89.0,-11.116857,-7.524577,-9.054256,7.925373,0,0,0,0
14.2,89.2,-11.140143,-7.549467,-9.081019,7.952031,0,0,0,0
14.2,89.4,-11.163468,-7.574397,-9.107803,7.978710,0,0,0,0
14.2,89.6,-11.186831,-7.599368,-9.134606,8.005410,0,0,0,0
14.2,89.8,-11.210233,-7.624378,-9.161428,8.032131,0,0,0,0
14.2,90.0,-11.233671,-7.649429,-9.188271,8.058872,0,0,0,0
14.4,0.0,-2.056529,1.823891,-0.947417,-0.574267,0,0,0,0
14.4,0.2,-2.076813,1.803386,-0.959497,-0.554929,0,0,0,0
14.4,0.4,-2.097096,1.782881,-0.971576,-0.535635,0,0,0,0
14.4,0.6,-2.117378,1.762375,-0.983652,-0.516384,0,0,0,0
14.4,0.8,-2.137660,1.741871,-0.995726,-0.497178,0,0,0,0
14.4,1.0,-2.157942,1.721366,-1.007798,-0.478018,0,0,0,0
14.4,1.2,-2.178223,1.700861,-1.019868,-0.458907,0,0,0,0
14.4,1.4,-2.198503,1.680357,-1.031935,-0.439844,0,0,0,0
14.4,1.6,-2.218783,1.659852,-1.044000,-0.420832,0,0,0,0
14.4,1.8,-2.239063,1.639348,-1.056224,-0.401872,0,0,0,0
14.4,2.0,-2.259342,1.618844,-1.068311,-0.382966,0,0,0,0
14.4,2.2,-2.279621,1.598339,-1.080397,-0.363940,0,0,0,0
14.4,2.4,-2.299899,1.577835,-1.092483,-0.345090,0,0,0,0
14.4,2.6,-2.320177,1.557332,-1.104569,-0.326289,0,0,0,0
14.4,2.8,-2.340454,1.536828,-1.116653,-0.307538,0,0,0,0
14.4,3.0,-2.360731,1.516324,-1.128737,-0.288837,0,0,0,0
14.4,3.2,-2.381007,1.495821,-1.140820,-0.270189,0,0,0,0
14.4,3.4,-2.401283,1.475317,-1.152902,-0.251594,0,0,0,0
14.4,3.6,-2.421558,1.454814,-1.164982,-0.233054,0,0,0,0
14.4,3.8,-2.441833,1.434311,-1.177061,-0.214571,0,0,0,0
14.4,4.0,-2.462107,1.413808,-1.189139,-0.196146,0,0,0,0
14.4,4.2,-2.482381,1.393305,-1.201214,-0.177781,0,0,0,0
14.4,4.4,-2.502655,1.372802,-1.213288,-0.159269,0,0,0,0
14.4,4.6,-2.522928,1.352300,-1.225359,-0.140966,0,0,0,0
14.4,4.8,-2.543200,1.331797,-1.237429,-0.122716,0,0,0,0
14.4,5.0,-2.563472,1.311295,-1.249496,-0.104521,0,0,0,0
14.4,5.2,-2.583743,1.290793,-1.261560,-0.086383,0,0,0,0
14.4,5.4,-2.604014,1.270290,-1.273622,-0.068303,0,0,0,0
14.4,5.6,-2.624284,1.249789,-1.285850,-0.050282,0,0,0,0
14.4,5.8,-2.644554,1.229287,-1.297934,-0.032322,0,0,0,0
14.4,6.0,-2.664824,1.208785,-1.310018,-0.014424,0,0,0,0
14.4,6.2,-2.685093,1.188283,-1.322102,0.003410,0,0,0,0
